"terminal","keywordId","keyword","sc"
1,10131926882,"北京千鹤家园",1
1,10131926930,"北京国粹苑",1
1,10131927056,"北京北辰世纪中心",1
1,10131927077,"北京北辰时代大厦",1
1,10131927124,"北京创景大厦",1
1,10131927127,"北京主语国际",1
1,10131927135,"北京甘家口大厦",2
1,10131927147,"北京新恒基国际大厦",1
1,10131927209,"北京学清苑",1
1,10131927375,"广州鹏景大厦",1
1,10131927384,"广州金丰大厦",1
1,10131927489,"广州达镖国际中心",1
1,10131927590,"广州船舶大厦",1
1,10131927592,"广州中新大厦",1
1,10131927660,"广州华海大厦",1
1,10131927734,"广州海珠科技大楼",1
1,10131927735,"广州金星大厦",1
1,10131927755,"广州金山大厦",1
1,10131927816,"广州南丰汇",1
1,10131927818,"广州大家庭花园",2
1,10131927821,"广州和平商务中心",2
1,10131927841,"广州珠江琶醍啤酒文化创意艺术区",1
1,10131927842,"广州珠江国际纺织城",1
1,10131927843,"广州瑞福大厦",2
1,10131927861,"广州双城国际",3
1,10131927865,"广州美林基业大厦",1
1,10131927867,"广州天盈广场",2
1,10131927877,"广州跑马地大厦",1
1,10131927880,"广州环球都会广场",2
1,10131927881,"广州珠控国际中心",1
1,10131927887,"广州高志大厦",2
1,10131927891,"广州富力盈信大厦",1
1,10131927963,"广州富星商贸大厦",1
1,10131927965,"广州富力盈通大厦",5
1,10131927971,"广州建滔广场",1
1,10131927981,"广州华普大厦",1
1,10131928006,"广州万利商业园",1
1,10131928015,"广州金鹰大厦",3
1,10131928041,"广州富都大厦",3
1,10131928262,"广州汇华商贸大厦",1
1,10131928271,"广州富力大厦",1
1,10131928273,"广州富华商贸大厦",3
1,10131928300,"广州雅怡居",1
1,10131928379,"广州荔湖大厦",1
1,10131928382,"广州鸿福大厦",1
1,10131928419,"广州西门口广场",1
1,10131928569,"广州东洲大厦",1
1,10131928587,"广州正佳广场",2
1,10131928635,"广州南方铁道大厦",1
1,10131928650,"广州中石化大厦",1
1,10131928664,"广州289艺术园",1
1,10131928787,"广州金中环大厦",1
1,10131928807,"北京市五粮液大厦",1
1,10131928901,"北京市石榴中心",2
1,10131928925,"广州帝都大厦",1
1,10131929030,"北京市中海大厦",2
1,10131929085,"北京市景阳商务大厦",1
1,10131929142,"北京市金融街长安中心",7
1,10131929143,"北京市信安大厦",1
1,10131929181,"北京市世界之花假日广场",3
1,10131929287,"北京市首东国际大厦",1
1,10131929310,"北京市国投财富广场",1
1,10131929314,"北京市首科大厦",5
1,10131929361,"北京市恒基中心",2
1,10131929379,"北京市兆泰国际中心",1
1,10131929387,"广州合心商务大厦",1
1,10131929413,"广州天盈创意园",1
1,10131929430,"广州骏景花园",3
1,10131929449,"北京市名流未来大厦",1
1,10131929460,"北京市化工大楼",1
1,10131929483,"北京市金泽大厦",1
1,10131929695,"北京市国宏大厦",1
1,10131929730,"北京市金运大厦",1
1,10131929749,"北京市航天信息大楼",1
1,10131929761,"北京市金泰鑫侨大厦",1
1,10131929762,"北京市富华大厦",3
1,10131929785,"北京市来福士广场",1
1,10131929811,"北京市富卓大厦",1
1,10131929848,"北京市天银大厦",3
1,10131929851,"北京市长安兴融中心",1
1,10131929894,"北京市国中商业大厦",1
1,10131929904,"北京市国际商会大厦",1
1,10131929918,"北京市信通大厦",1
1,10131930103,"北京市太丰惠中大厦",1
1,10131930146,"广州丽丰中心",1
1,10131930191,"北京市首发大厦",1
1,10131930242,"北京市银河大厦",1
1,10131930336,"广州新达城广场",1
1,10131930356,"广州锦城大厦",1
1,10131930394,"北京市旭辉空港中心",4
1,10131930567,"广州天誉商务大厦",1
1,10131930598,"北京市金融街园中园",1
1,10131930641,"北京市绿地中央广场",4
1,10131930804,"广州千树盘福大厦",2
1,10131930807,"广州东照大厦",1
1,10131930849,"北京市大稿国际艺术区",1
1,10131930877,"北京市智慧大厦",1
1,10131931012,"北京市中关村资本大厦",1
1,10131931026,"北京市方圆大厦",1
1,10131931032,"北京市理想国际大厦",1
1,10131931036,"北京市天创科技大厦",1
1,10131931043,"北京市中电信息大厦",1
1,10131931155,"北京市豪景大厦",2
1,10131931167,"北京市海淀文化艺术大厦",1
1,10131931177,"北京市韦伯时代中心",1
1,10131931196,"北京市创富大厦",1
1,10131931209,"北京市数码大厦",1
1,10131931283,"北京市新中关大厦",1
1,10131931299,"北京市银科大厦",1
1,10131931324,"北京市文化大厦",1
1,10131931326,"北京市海龙大厦",1
1,10131931342,"北京市中关村SOHO",1
1,10131931352,"北京市泰鹏大厦",1
1,10131931357,"广州东都大世界",1
1,10131931537,"北京市中航国际广场",1
1,10131931707,"北京市格雷众创园",1
1,10131933841,"北京市天骥智谷",1
1,10131933943,"北京市国投尚科大厦",1
1,10131933947,"北京市汇龙森科技园",1
1,10131934295,"北京市润枫欣尚",1
1,10131934491,"北京市世丰国际大厦",1
1,10131934666,"北京市大望路电影产业园",1
1,10131934712,"北京市华贸商务楼",3
1,10131934844,"北京市四惠大厦",1
1,10131934850,"北京市君天大厦",1
1,10131934899,"北京市国粹苑",1
1,10131934903,"北京市凯景铭座",1
1,10131935053,"北京市洛娃大厦",2
1,10131935206,"北京市西门子大厦",1
1,10131935225,"北京市绿地中心中国锦",1
1,10131935257,"北京市恒通商务园",2
1,10131935270,"北京市望京国际商业中心",2
1,10131935282,"北京市浦项中心",2
1,10131935420,"北京市嘉美中心",2
1,10131935426,"北京市锐创国际中心",2
1,10131935456,"北京市东亚望京中心",4
1,10131935780,"北京市渔阳置业大厦",2
1,10131935980,"北京市中冶大厦",1
1,10131935998,"北京市冠捷大厦",1
1,10131936054,"北京市鹏润大厦",1
1,10131936056,"北京市霄云里8号",5
1,10131936064,"北京市琨莎中心",1
1,10131936257,"北京市金泰国际大厦",1
1,10131936274,"北京市花园里文创园",1
1,10131936308,"北京市中国纺织出版社",1
1,10131936443,"北京市易亨大厦",1
1,10131936554,"北京市华业国际中心",1
1,10131936575,"北京市金泰大厦",2
1,10131936584,"北京市林达海渔广场",1
1,10131936597,"北京市京朝大厦",1
1,10131936623,"北京市博瑞大厦",4
1,10131936624,"北京市万通中心",1
1,10131936646,"北京市海航实业大厦",1
1,10131936710,"北京市金泉广场",2
1,10131936717,"北京市国际创展中心",1
1,10131936754,"北京市远洋国际中心",1
1,10131936756,"北京市蓝堡国际中心",1
1,10131936907,"北京市兆维工业园",1
1,10131936931,"北京市嘉铭东枫产业园",1
1,10131936934,"北京市皮革大厦",2
1,10131936961,"北京市宏源大厦",3
1,10131937044,"北京市中关村东升科技园",1
1,10131937074,"北京市鸿运大厦",1
1,10131937110,"北京市农丰大厦",1
1,10131937158,"北京市新华创新大厦",1
1,10131937210,"北京市亿城国际中心",1
1,10131937314,"北京市龙源文化创意园",3
1,10131937354,"北京市科贸大厦",1
1,10131937362,"北京市盈创动力大厦",2
1,10131937426,"北京市硅谷亮城",1
1,10131937524,"北京市华腾北搪商务大厦",1
1,10131937556,"北京市天雅大厦",1
1,10131937737,"北京市乐成中心",1
1,10131937745,"北京市日坛国际贸易中心",1
1,10131937786,"北京市太阳宫大厦",1
1,10131937795,"北京市中电发展大厦",1
1,10131937798,"北京市天元港中心",1
1,10131937877,"北京市互联网金融产业园",1
1,10131937986,"北京市庆亚大厦",2
1,10131938023,"北京市海泰大厦",3
1,10131938189,"北京市中国建筑文化中心",1
1,10131938198,"北京市东华合创大厦",3
1,10131938244,"北京市首华大厦",2
1,10131938249,"北京市北辰世纪中心",1
1,10131938269,"北京市洛克时代中心",3
1,10131938477,"北京市华杰大厦",1
1,10131938577,"北京市景藏健康大厦",1
1,10131938606,"北京市启皓大厦",2
1,10131938612,"北京市新恒基国际大厦",1
1,10131938617,"北京市盛福大厦",2
1,10131938624,"北京市高斓大厦",1
1,10131938693,"北京市理工科技大厦",1
1,10131938736,"北京市万柳亿城中心",1
1,10131938744,"北京市城建大厦",1
1,10131938755,"北京市长银大厦",1
1,10131938784,"北京市中太大厦",1
1,10131938906,"北京市清华科技园创业大厦",1
1,10131938941,"广州市金茂大楼",1
1,10131939057,"北京市国家建筑材料展贸中心",1
1,10131939070,"北京市中关村互联网文化创意产业园",1
1,10131939083,"北京市财智国际大厦",1
1,10131939215,"北京市中关村科技发展大厦",1
1,10131939221,"北京市中关村知识产权大厦",1
1,10131939377,"北京市元大都城垣遗址公园",1
1,10131939505,"广州市凯粤大厦",1
1,10131939521,"广州市云景商务大厦",1
1,10131939575,"广州市凤凰创意园",1
1,10131939703,"广州市财智大厦",1
1,10131940114,"广州市东方红创意园",3
1,10131940253,"广州市中洲中心",1
1,10131940265,"广州市丽影广场",1
1,10131940273,"广州市TIT创意园",2
1,10131940302,"广州市奥园城市天地",1
1,10131940506,"广州市金悦大厦",1
1,10131940511,"广州市海伦堡创意园",2
1,10131940512,"广州市岭南电商园",1
1,10131940612,"广州市羊城创意园",1
1,10131940841,"广州市富邦中心",1
1,10131940926,"广州市原创元素创意园",1
1,10131940968,"广州市城启大厦",1
1,10131941002,"广州市动感小西关",1
1,10131941049,"广州市高科大厦",1
1,10131941132,"广州市高德置地广场",1
1,10131941168,"广州市雅居乐中心",1
1,10131941169,"广州市环球都会广场",2
1,10131941174,"广州市富力盈泰",2
1,10131941185,"广州市富力盈盛广场",1
1,10131941206,"广州市津滨腾越大厦",1
1,10131941215,"广州市侨鑫国际大厦",1
1,10131941503,"广州市紫园商务大厦",1
1,10131941681,"广州市恒安大厦",1
1,10131941714,"广州市汇友苑",2
1,10131941720,"广州市领汇创展商业中心",1
1,10131941733,"广州市广晟大厦",1
1,10131941741,"广州市创展中心",1
1,10131941752,"广州市天伦控股大厦",1
1,10131941835,"广州市帝都大厦",1
1,10131942068,"广州市骏景花园",1
1,10131942482,"广州市长盛商务大厦",1
1,10131943067,"石景山万达广场",1
1,10131943114,"石景山金融街长安中心",3
1,10131943318,"大兴鸿坤广场",1
1,10131943733,"顺义旭辉空港中心",1
1,10131943886,"顺义航城广场",2
1,10131943898,"顺义鹭o国际",1
1,10131944027,"东城银河SOHO",1
1,10131944148,"通州万达广场",1
1,10131944187,"通州隆孚大厦",2
1,10131946924,"海珠合生广场",1
1,10131946964,"番禺奥园城市天地",2
1,10131947008,"番禺海印星h",1
1,10131947509,"天河骏景花园",1
1,10131948178,"天河中石化大厦",1
1,10131948675,"丰台区工商联大厦",1
1,10131949758,"海淀区互联网金融中心",1
1,10131949965,"通州区绿地中央广场",2
1,10131950068,"大兴区鸿坤广场",1
1,10159680229,"好租",4
1,10159680231,"好租网",76
1,10159680249,"北京好租",2
1,10159680620,"上海好租网",64
1,10159680640,"好租网上海",95
1,10159681103,"好租",13
1,10159681472,"深圳好租",8
1,10159681723,"好租网北京",1
1,10159681729,"深圳好租网",2
1,10159681951,"好租",22
1,10159681954,"好租网",284
1,10159682445,"北京好租",40
1,10159682606,"好租",5
1,10159682940,"好租网北京",20
1,10159682960,"北京好租网",22
1,10159683396,"好租网广州",1
1,10159683591,"广州好租网",7
1,10159684119,"好租",1
1,10159684121,"好租网",1
1,10159684967,"成都好租网",9
1,10391863363,"中关村写字楼",1
1,10391863380,"上地写字楼",2
1,10391863655,"望京写字楼",1
1,10391864636,"丰台写字楼出租",1
1,10391864839,"顺义写字楼出租",1
1,10391864956,"望京写字楼出租",3
1,10391865486,"回龙观写字楼出租",2
1,10391866395,"高碑店写字楼",1
1,10391869274,"陆家嘴写字楼",1
1,10391870361,"珠江新城办公室",1
1,10391870652,"七宝写字楼",1
1,10391870768,"中山公园写字楼",1
1,10546216683,"产业园出租",1
1,10546225298,"创意园办公室出租",1
1,10546226451,"创意园租赁",1
1,10546226460,"创意园出租",3
1,10546226486,"工业园区出租",1
1,10546228327,"北京产业园区",1
1,10546231200,"北京市工业园区",1
1,10546235331,"广州创意园出租",1
1,10546244239,"上海商务园区",1
1,10546244370,"科技园租赁",1
1,10546244704,"科技园广州",2
1,10546244708,"广州创业园",1
1,10546244718,"产业园广州",1
1,10546244809,"广州工业园区",1
1,10546246867,"广州市创意园",1
1,10546247560,"工业园区",1
1,10546247577,"工业园区",3
1,10546250785,"上海创意园区租赁",3
1,10546250799,"上海创意园区出租",1
1,10546252584,"产业园租赁",1
1,10546254679,"上海科技园",2
1,10546254983,"科技园上海",3
1,10546254994,"上海创意园区",1
1,10546255028,"上海工业园区",1
1,10546255825,"科技园",1
1,10546267642,"深圳市科技园",1
1,10546267670,"科技园深圳市",1
1,10546273964,"科技园深圳",2
1,10599199831,"写字楼",43
1,10599199832,"办公室",5
1,10599199833,"办公楼",41
1,10599199834,"成都写字楼",18
1,10599199835,"成都办公室",3
1,10599199836,"成都办公楼",7
1,10599199849,"租写字楼",4
1,10599199850,"租办公室",3
1,10599199854,"办公楼租",2
1,10599199859,"出租办公室",1
1,10599199861,"租赁写字楼",1
1,10599199862,"租赁办公室",1
1,10599199863,"租赁办公楼",14
1,10599199864,"写字楼出租",6
1,10599199865,"写字楼租赁",1
1,10599199866,"办公室出租",3
1,10599199867,"办公室租赁",8
1,10599199868,"办公楼出租",2
1,10599199870,"办公楼租赁",24
1,10599199904,"租办公室网",3
1,10599199910,"写字楼租赁网",12
1,10599199913,"办公楼出租网",5
1,10599199962,"成都写字楼出租",8
1,10599199963,"成都写字楼租赁",10
1,10599199974,"成都 写字楼出租",3
1,10599199986,"高新区写字楼出租",6
1,10599216227,"写字楼",1
1,10599216228,"办公室",1
1,10599216229,"办公楼",28
1,10599216262,"办公室出租",1
1,10599216324,"成都写字楼租赁",1
1,10599216347,"高新区写字楼出租",1
1,10600132536,"租复城国际",4
1,10600132537,"租峰汇中心",1
1,10600132543,"租蜀都中心",1
1,10600132640,"租环球中心",4
1,10600132648,"租枫丹国际",1
1,10600133905,"成都棕榈泉国际中心",1
1,10600133907,"成都银泰中心",1
1,10600133909,"成都益州国际广场",3
1,10600133922,"成都东方希望天祥广场",2
1,10600133927,"成都利通时代晶座",1
1,10600134033,"成都无国界",1
1,10600134040,"成都复城国际",2
1,10600134075,"成都环球中心",2
1,10600134098,"成都中航城市广场",2
1,10600134136,"成都东方希望中心",1
1,10600134148,"成都市 世豪广场",1
1,10600134294,"成都市蜀都中心",1
1,10600134310,"成都市利通时代晶座",4
1,10600134334,"成都市希顿国际广场",3
1,10600134343,"成都市无国界",1
1,10600134352,"成都市峰汇中心",1
1,10600134362,"成都市航兴国际广场",2
1,10600134366,"成都市大鼎世纪广场",2
1,10600134375,"成都市中航国际交流中心",2
1,10600134389,"成都市高新国际广场",1
1,10600134402,"成都市奥克斯广场",3
1,10600134696,"世豪广场",1
1,10600134738,"智地哥谭",1
1,10600134750,"航天城上城",4
1,10600134766,"复城国际",1
1,10600134787,"环球中心",1
1,10600134960,"枫丹国际",3
1,10600134977,"曙光国际",1
1,10600135460,"高新区天府新谷",1
1,10691462637,"北京朝阳大悦城",2
1,10691462658,"上海越界-智汇园",1
1,10691462727,"深圳前海自贸商城",3
1,10691463529,"深圳福田国企大厦",1
1,10691463668,"上海外滩金牛广场",2
1,10691463676,"上海松江名企公馆",4
1,10691463691,"上海世和商务中心",1
1,10691463712,"上海浦东世界广场",2
1,10691463719,"上海浦东金领之都",2
1,10691465116,"上海江桥万达广场",3
1,10691465122,"上海奉贤绿地智尊",2
1,10691465181,"office park 上海",2
1,10691465967,"和通花园",1
1,10691466066,"高尚领域",2
1,10691466095,"中信泰富",2
1,10691466230,"上海越界-南翔智地",1
1,10691466235,"北京CBD独栋写字楼",1
1,10691466268,"深圳罗湖区东乐大厦",1
1,10691466274,"深圳华强北南方大厦",2
1,10691466284,"深圳大中华金融中心",1
1,10691466320,"大华虎城第三空间",1
1,10691466331,"上海越界创意产业园",1
1,10691466336,"上海浦东康桥路1157",2
1,10691466352,"华敏翰尊国际大厦",2
1,10691467242,"广州三元里时畅大厦",1
1,10691467289,"北京望京独栋写字楼",3
1,10691467309,"上海金桥office park",1
1,10691467362,"上海西郊商务区C2国际",1
1,10691467370,"上海五角丰达商务广场",1
1,10691467537,"上海中心",4
1,10691467888,"金桥国际",1
1,10691468392,"江桥万达",1
1,10691468443,"北京世桥国贸公寓写字楼",1
1,10691468461,"华源世界",56
1,10691468544,"深圳华侨城OCT-LOFT文化创意园",1
1,10691468620,"大华虎城",1
1,10691469140,"宝隆一方",1
1,10691469144,"宝龙城市",1
1,10691469216,"幸福码头",1
1,10691469244,"上海世贸",1
1,10691469252,"上海三林",4
1,10691469301,"上海宝龙",1
1,10691469310,"上海SOHO",2
1,10691469429,"天盈大厦",1
1,10691469801,"环球都会",1
1,10691469908,"富力盈隆",1
1,10691470438,"COCO大院",1
1,10691470470,"辉煌国际",9
1,10691470503,"兆泰国际",1
1,10691470527,"永泰郦城",1
1,10691470560,"西海国际",2
1,10691470585,"万柳亿城",1
1,10691470588,"天作国际",2
1,10691471136,"洛克时代",1
1,10691471308,"华腾世纪",1
1,10691471684,"汉威国际",2
1,10691471695,"光耀东方",3
1,10691471699,"方正国际",1
1,10691471739,"博雅国际",1
1,10691471836,"世桥国贸",1
1,10691472438,"环球广场",1
1,10691472446,"珠江国际",1
1,10691472468,"绿地MTOWN",1
1,10691472476,"798艺术区",8
1,10691472583,"坂田创意园",1
1,10691473224,"万科活力城",1
1,10691473245,"上海日月光",1
1,10691473806,"远洋新干线",1
1,10691473840,"侨福芳草地",2
1,10691473893,"北京七克拉",1
1,10691473898,"卓越城二期",1
1,10691473901,"上海中关村",1
1,10691473939,"金领之都b区",1
1,10691474597,"深圳向南瑞峰",1
1,10691474711,"深圳储能大厦",1
1,10691474716,"深圳百货广场",1
1,10691474737,"铭可达物流园",1
1,10691475157,"佳兆业大都汇",1
1,10691475174,"电子科技大厦",2
1,10691476391,"古北1699广场",1
1,10691476416,"财富时代广场",1
1,10691476506,"广州中泰北塔",1
1,10691476877,"中关村软件园",1
1,10691477003,"新城大厦西座",1
1,10691477044,"深圳凤凰大厦",5
1,10691477431,"广州国际金融",1
1,10691477469,"上海BHC写字楼",2
1,10691477471,"上海 信达大厦",1
1,10691477473,"上海 三和大厦",1
1,10691477955,"深圳永新汇大厦",1
1,10691478051,"建安山海中心",1
1,10691478864,"上海杨浦工业区",1
1,10691478868,"上海市北工业区",1
1,10691478874,"上海皇家商务楼",1
1,10691478894,"闵行凯德龙之梦",1
1,10691478971,"白云区万达广场",3
1,10994206439,"haozu",4
1,10994206442,"haozu",1
1,10994206445,"haozu",7
1,10994206447,"haozu",1
1,11268106432,"京广中心写字楼",1
1,11268109178,"北京庄胜广场写字楼",1
1,11268110522,"北京尖子班写字楼",1
1,11268143116,"北京燕莎中心写字楼",2
1,11268162558,"城南大道写字楼",1
1,11268176386,"银华大厦写字楼",1
1,11268177257,"中洲中心写字楼",2
1,11268179464,"广州白云绿地中心写字楼",1
1,11268180440,"科汇金谷写字楼",1
1,11656167460,"隆德大厦",1
1,11656167716,"慧通产业广场",6
1,11656168228,"时代广场",8
1,11656168484,"凯华国际中心",3
1,11656168740,"寰城海航广场",2
1,11656169252,"富力盈信大厦",4
1,11656169764,"富力盈盛广场",1
1,11656170276,"维多利广场",1
1,11656170788,"保利中辰广场",2
1,11656171044,"银荔大厦",1
1,11656171300,"南方证券大厦",1
1,11656171812,"华港商务大厦",3
1,11656172068,"中泰国际广场",2
1,11656172324,"越秀财富世纪广场",6
1,11656172580,"保利中达广场",2
1,11656172836,"东瑞大厦",1
1,11656173348,"富力盈隆广场",7
1,11656173860,"富力公园",2
1,11656174372,"珠控国际中心",8
1,11656175140,"智汇park",3
1,11656175396,"富力盈泰",8
1,11656176420,"万菱国际中心",3
1,11656176932,"南天广场",3
1,11656177188,"耀中广场",1
1,11656177956,"保利克洛维",4
1,11656178212,"保利v座",1
1,11656178468,"万科云",3
1,11656178724,"侨鑫国际大厦",2
1,11656179236,"广州周大福金融中心",4
1,11656180004,"勤建大厦",1
1,11656180260,"富力盈凯广场",3
1,11656180516,"美林基业大厦",4
1,11656181284,"天诚广场",3
1,11656181796,"财富广场",9
1,11656182308,"御富科贸园",3
1,11656182564,"津滨腾越大厦",3
1,11656182820,"羊城创意园",4
1,11656183588,"顺盈商业大厦",2
1,11656183844,"广州国际金融中心",25
1,11656184100,"天河新天地",4
1,11656184356,"三新大厦",1
1,11656184868,"环球都会广场",1
1,11656185124,"高德置地广场",18
1,11656185380,"东圃商业大厦",1
1,11656185892,"琶洲商业广场",2
1,11656186148,"达镖国际中心",6
1,11656186404,"大家庭花园",2
1,11656186660,"广州国际采购中心",20
1,11656186916,"中洲中心",1
1,11656187428,"叁悦广场",3
1,11656187684,"环汇商业广场",19
1,11656188196,"富力盈通大厦",9
1,11656188452,"富力盈力",2
1,11656188964,"富星商贸大厦",1
1,11656189476,"天河远洋创意园",2
1,11656189732,"海航大厦",4
1,11656190244,"广晟国际大厦",3
1,11656191012,"太平洋保险大厦",3
1,11656191268,"富力盈力大厦",7
1,11656191524,"天娱广场",1
1,11656196132,"保利世界贸易中心",6
1,11656196388,"tit创意园",16
1,11656196644,"北岛创意园",4
1,11656196900,"保利国际广场",15
1,11656197156,"中洲交易中心",7
1,11656197412,"m+创工场",5
1,11656197924,"南丰汇",2
1,11656208676,"江湾商业中心",3
1,11656209188,"新达城广场",3
1,11656209700,"羊城同创汇",2
1,11656210212,"航运大厦",2
1,11656210724,"天伦大厦",1
1,11656210980,"中华国际中心",7
1,11656211236,"三荣大厦",2
1,11656211492,"沿江大厦",1
1,11656212260,"天誉商务大厦",2
1,11656212516,"中铁诺德中心",4
1,11656212772,"荔园地产",4
1,11656213028,"上城国际",4
1,11656213284,"保利大都汇",14
1,11656213796,"敏捷海大大厦",2
1,11656214564,"丰伟大厦",1
1,11656214820,"国际银行中心",1
1,11656215076,"市政中环大厦",1
1,11656215332,"环球广场",1
1,11656215588,"奥园城市天地",7
1,11656216100,"祈福集团中心",2
1,11656216356,"万达广场",7
1,11656216868,"五羊新城广场",2
1,11656217124,"金汇大厦",1
1,11656217380,"美国银行中心",1
1,11656217636,"星光映景",3
1,11656217892,"粤海集团大厦",1
1,11656218916,"越秀新都会大厦",6
1,11656219684,"金安大厦",1
1,11656220708,"瑞安广州中心",1
1,11656220964,"锦绣联合商务大厦",4
1,11656221220,"万菱广场",2
1,11656221476,"百汇广场",6
1,11656222244,"汇德大厦",1
1,11656222500,"东峻广场",4
1,11656222756,"广州交易广场",6
1,11656223268,"亚洲国际大厦",2
1,11656223524,"金鹰大厦",2
1,11656223780,"华乐大厦",2
1,11656224036,"广百新翼大厦",8
1,11656224292,"广东国际大厦",3
1,11656224804,"天盈创意园",2
1,11656225060,"中信广场",3
1,11656225572,"方圆e时光",2
1,11656225828,"粤海天河城大厦",1
1,11656226084,"华龙大厦",2
1,11656226340,"雅居乐中心",11
1,11656226852,"高科大厦",3
1,11656227364,"邦华环球广场",7
1,11656227620,"中石化大厦",1
1,11656227876,"宏发大厦",3
1,11656228132,"天誉花园",9
1,11656228388,"保利丰兴广场",1
1,11656228644,"联合社区",2
1,11656228900,"正佳万豪金殿",4
1,11656229668,"富力中心",10
1,11656229924,"天盈广场",4
1,11656230180,"壬丰大厦",2
1,11656230692,"捷登都会",2
1,11656230948,"富力盈丰大厦",2
1,11656231204,"太古汇",12
1,11656231460,"天银大厦",5
1,11656231972,"龙口科技大厦",3
1,11656232228,"都市华庭",5
1,11656232484,"远洋大厦",2
1,11656232740,"华普广场",1
1,12159511665,"锦绣联合商务大厦",2
1,12159517809,"富力公园",1
1,12159521649,"联合社区",1
1,12159532401,"天誉花园",3
1,12176273777,"tit创意园",6
1,12176284785,"万科云",1
1,12176285041,"美林基业大厦",1
1,12176285297,"广州国德大厦",1
1,12176285553,"侨林苑",1
1,12176286065,"太古汇",1
1,12176289649,"万菱国际中心",2
1,12176290417,"露乐国际大厦",1
1,12176290673,"维多利广场",1
1,12176291441,"天盈创意园",2
1,12176292465,"保利中汇广场",1
1,12209852273,"广东国际大厦",1
1,12209854321,"合润广场",1
1,12209860721,"市政中环大厦",2
1,12209862001,"亚洲国际大厦",1
1,12209862769,"万菱广场",2
1,12960575014,"建外SOHO",1
1,12960575195,"石景山苹果汇",1
1,12960575783,"北京丰联广场",1
1,12960576602,"北京三里屯SOHO",1
1,12960577256,"北京CBD万达广场",1
1,12960578038,"北京大成国际中心",1
1,12960578502,"SOHO现代城写字楼",1
1,13295730057,"空间家有限公司",1
1,13295730251,"空间家武汉",9
1,13295730488,"武汉市光谷写字楼",2
1,13295730792,"武汉武昌区写字楼",1
1,13295732492,"武汉武昌区写字楼出租",1
1,13295732850,"武汉好租",10
1,13295732884,"好租网武汉",8
1,13295733070,"好租网武汉市",2
1,13295733303,"好租如何",7
1,13295733305,"好租网如何",1
1,13643670887,"武汉光谷软件园",1
1,13643670889,"武汉光谷新世界",2
1,13643670890,"武汉现代光谷世贸中心",1
1,13643670894,"武汉光谷总部国际",1
1,13643670913,"武汉联发国际大厦",1
1,13643670930,"武汉长城汇",3
1,13643670936,"武汉市光谷新世界",2
1,13643670956,"武汉市光谷时代广场",3
1,13643670959,"武汉市光谷国际广场",1
1,13643671029,"武汉市长城汇",2
1,13643672789,"武汉市光谷总部国际写字楼",1
1,13643673175,"光谷新世界",1
1,13643673260,"武汉万达中心",1
1,13643673268,"长城汇",1
1,13643679364,"光谷金融港写字楼出租",1
1,14389263669,"点点租",4
1,14389263777,"58同城",13
1,14389264142,"杭州58同城",1
1,14389264147,"58同城杭州",1
1,14389264885,"58同城租写字楼",1
1,14389264901,"安居客",12
1,14389265853,"赶集网",4
1,14389266751,"杭州点点租",6
1,14389267050,"点点租杭州",1
1,14389273877,"房讯网",1
1,14389274561,"马上办公杭州",2
1,14389277200,"搜办网",1
1,14389277354,"点点租官网",6
1,14389279456,"优办官网",1
1,14389300091,"好租",11
1,14389301261,"杭州好租",3
1,14389304569,"杭州找房子 好租网",3
1,14389305000,"杭州 好租网",6
1,14389305039,"好租网",8
1,14389306940,"好租租房",2
1,14389307587,"乔迁之喜杭州",7
1,14389311333,"滨江写字楼出租",1
1,14389313150,"租赁办公楼",7
1,14389313364,"办公楼租赁",5
1,14389313370,"杭州市办公室出租",1
1,14389313384,"杭州办公室出租",3
1,14389313407,"办公室出租",8
1,14389314107,"租办公室",2
1,14389314108,"杭州租办公室",2
1,14389314252,"租赁办公室",1
1,14389314263,"杭州办公室租赁",1
1,14389314273,"办公室租赁",3
1,14389314874,"写字楼出租",16
1,14389314875,"杭州写字楼出租",1
1,14389314877,"杭州市写字楼出租",1
1,14389319068,"杭州 写字楼出租",9
1,14389319076,"出租写字楼",1
1,14389319078,"写字楼出租网杭州",1
1,14389319081,"写字楼出租网",6
1,14389319082,"杭州写字楼出租网",2
1,14389320207,"找写字楼",1
1,14389320632,"租写字楼",2
1,14389320667,"租赁写字楼",4
1,14389320674,"写字楼租赁",2
1,14389320678,"杭州写字楼租赁",19
1,14389321672,"办公房出租",3
1,14389322818,"滨江写字楼",3
1,14389324169,"写字楼",6
1,14389324174,"杭州写字楼",1
1,14389325220,"办公房",1
1,14389325472,"写字楼网",1
1,14389325477,"杭州写字楼网",4
1,14389325500,"杭州办公楼",1
1,14389325511,"办公楼 杭州",4
1,14389325514,"办公楼",24
1,14389325523,"杭州办公楼网",12
1,14389325936,"办公室",3
1,14389326391,"工业园租赁",1
1,14389326392,"工业园区租赁",1
1,14389326828,"写字楼租金",3
1,14389326835,"商务中心",1
1,14389327170,"杭州 写字楼网",3
1,14389327611,"江干区写字楼出租",1
1,14389331410,"西湖区写字楼出租",1
1,14389331816,"产业园",4
1,14389331932,"杭州工业园区",1
1,14389332710,"萧山办公室出租",1
1,14389333111,"办公楼价格",1
1,14389333124,"工业园区",6
1,14389333369,"创意园区",1
1,14389333755,"萧山写字楼出租",2
1,14389334021,"西溪首座",1
1,14389334026,"诺德财富中心",1
1,14389334053,"财富金融中心",1
